date,fips,county,state,population,new_infected_mean,perc_current_infected_mean,perc_total_infected_mean
2020-12-14,27087,Mahnomen,MN,5527,7.36031,0.0178814,0.207302
2020-12-14,37149,Polk,NC,20724,28.631,0.0178797,0.105752
2020-12-14,26115,Monroe,MI,150500,115.313,0.0178746,0.159367
2020-12-14,29119,McDonald,MO,22837,26.8133,0.0178428,0.286143
2020-12-14,37075,Graham,NC,8441,13.3065,0.0178177,0.127732
2020-12-14,29167,Polk,MO,32149,26.3609,0.0177927,0.182801
2020-12-14,13111,Fannin,GA,26188,23.7383,0.0177837,0.172796
2020-12-14,21129,Lee,KY,7403,7.06877,0.0177798,0.422684
2020-12-14,51061,Fauquier,VA,71222,78.1965,0.0177731,0.109198
2020-12-14,30067,Park,MT,16606,9.60643,0.017768,0.172279
2020-12-14,46019,Butte,SD,10429,8.44559,0.0177658,0.28017
2020-12-14,55085,Oneida,WI,35595,27.3367,0.0177629,0.255434
2020-12-14,30097,Sweet Grass,MT,3737,1.72354,0.0177571,0.279115
2020-12-14,51043,Clarke,VA,14619,14.1253,0.0177483,0.0774057
2020-12-14,27065,Kanabec,MN,16337,9.9729,0.0177409,0.164408
2020-12-14,01005,Barbour,AL,24686,33.0638,0.0177385,0.203736
2020-12-14,21119,Knott,KY,14806,12.7023,0.0177227,0.147585
2020-12-14,34037,Sussex,NJ,140488,190.049,0.0177013,0.145302
2020-12-14,51630,Fredericksburg,VA,29036,32.8798,0.0176941,0.120721
2020-12-14,29011,Barton,MO,11754,11.1346,0.0176924,0.217545
2020-12-14,31121,Merrick,NE,7755,7.63963,0.0176922,0.232163
2020-12-14,38073,Ransom,ND,5218,5.19239,0.017692,0.296383
2020-12-14,45085,Sumter,SC,106721,121.328,0.0176808,0.187812
2020-12-14,51595,Emporia,VA,5346,3.61737,0.0176688,0.272689
2020-12-14,02122,Kenai Peninsula,AK,58708,41.9164,0.0176591,0.153666
2020-12-14,55103,Richland,WI,17252,17.2952,0.0176572,0.203779
2020-12-14,27149,Stevens,MN,9805,7.75374,0.0176445,0.198629
2020-12-14,29221,Washington,MO,24730,27.1557,0.0176406,0.239939
2020-12-14,41065,Wasco,OR,26682,28.0863,0.0176127,0.0912759
2020-12-14,34021,Mercer,NJ,367430,380.74,0.0176085,0.252223
2020-12-14,48185,Grimes,TX,28880,17.061,0.0175984,0.227156
2020-12-14,12119,Sumter,FL,132420,161.437,0.0175948,0.120244
2020-12-14,27021,Cass,MN,29779,19.1172,0.017588,0.188195
2020-12-14,08059,Jefferson,CO,582881,525.615,0.0175789,0.158023
2020-12-14,38015,Burleigh,ND,95626,69.8613,0.0175696,0.412392
2020-12-14,19173,Taylor,IA,6121,5.28733,0.0175455,0.294236
2020-12-14,26147,St. Clair,MI,159128,130.731,0.017544,0.140507
2020-12-14,53063,Spokane,WA,522798,523.743,0.0175383,0.153612
2020-12-14,26151,Sanilac,MI,41170,36.3235,0.0175334,0.109478
2020-12-14,13029,Bryan,GA,39627,52.2518,0.0175241,0.169541
2020-12-14,48091,Comal,TX,156209,137.596,0.0175233,0.142714
2020-12-14,22009,Avoyelles,LA,40144,40.5008,0.0175095,0.215814
2020-12-14,34027,Morris,NJ,491845,571.523,0.0174978,0.215344
2020-12-14,31001,Adams,NE,31363,26.9284,0.0174957,0.242391
2020-12-14,08039,Elbert,CO,26729,26.6342,0.0174778,0.11035
2020-12-14,30075,Powder River,MT,1682,2.27006,0.0174749,0.199106
2020-12-14,27119,Polk,MN,31364,17.3528,0.0174422,0.305768
2020-12-14,48233,Hutchinson,TX,20938,16.7861,0.0174397,0.188477
2020-12-14,31061,Franklin,NE,2979,6.63251,0.0174343,0.21302
2020-12-14,31041,Custer,NE,10777,7.02154,0.0174248,0.184251
2020-12-14,48095,Concho,TX,2726,3.94272,0.0174241,0.316344
2020-12-14,17037,DeKalb,IL,104897,92.7128,0.0174204,0.188736
2020-12-14,35049,Santa Fe,NM,150358,123.77,0.0173895,0.145673
2020-12-14,37191,Wayne,NC,123131,118.525,0.0173732,0.202094
2020-12-14,08107,Routt,CO,25638,21.3522,0.0173694,0.125512
2020-12-14,19061,Dubuque,IA,97311,90.5808,0.0173638,0.362286
2020-12-14,36091,Saratoga,NY,229863,311.01,0.0173485,0.0638556
2020-12-14,51177,Spotsylvania,VA,136215,194.67,0.017335,0.112866
2020-12-14,27005,Becker,MN,34423,21.8744,0.0173314,0.229703
2020-12-14,45029,Colleton,SC,37677,38.9761,0.0173264,0.176346
2020-12-14,20057,Ford,KS,33619,24.3028,0.0173234,0.595419
2020-12-14,26081,Kent,MI,656955,487.089,0.017311,0.203792
2020-12-14,38017,Cass,ND,181923,133.767,0.0173071,0.319216
2020-12-14,48027,Bell,TX,362924,328.782,0.0173046,0.118942
2020-12-14,22023,Cameron,LA,6973,8.33323,0.0172944,0.177215
2020-12-14,29035,Carter,MO,5982,5.4537,0.0172909,0.208292
2020-12-14,24047,Worcester,MD,52276,70.3842,0.0172872,0.12156
2020-12-14,13145,Harris,GA,35236,42.934,0.017265,0.143857
2020-12-14,56023,Lincoln,WY,19830,17.979,0.0172314,0.135514
2020-12-14,54075,Pocahontas,WV,8247,10.298,0.0172251,0.11396
2020-12-14,51760,Richmond City,VA,230436,282.715,0.0172229,0.135139
2020-12-14,13109,Evans,GA,10654,11.979,0.0172086,0.215358
2020-12-14,27051,Grant,MN,5972,6.6312,0.0171986,0.186333
2020-12-14,21009,Barren,KY,44249,46.2287,0.0171737,0.174871
2020-12-14,48035,Bosque,TX,18685,23.8108,0.0171687,0.141907
2020-12-14,48423,Smith,TX,232751,185.909,0.0171489,0.188454
2020-12-14,22033,East Baton Rouge,LA,440059,414.848,0.0171349,0.207266
2020-12-14,20097,Kiowa,KS,2475,1.80862,0.017103,0.182221
2020-12-14,26143,Roscommon,MI,24019,16.2516,0.0170992,0.120384
2020-12-14,38003,Barnes,ND,10415,6.63216,0.0170725,0.340769
2020-12-14,46031,Corson,SD,4086,2.78082,0.0170722,0.378026
2020-12-14,26069,Iosco,MI,25127,16.5683,0.017066,0.138219
2020-12-14,22049,Jackson,LA,15744,11.068,0.017065,0.275392
2020-12-14,36041,Hamilton,NY,4416,5.87827,0.0170583,0.061654
2020-12-14,46025,Clark,SD,3736,3.20567,0.0170393,0.281618
2020-12-14,51059,Fairfax,VA,1.14753e+06,1335.19,0.0170283,0.141102
2020-12-14,55123,Vernon,WI,30822,31.1597,0.0170267,0.155766
2020-12-14,53007,Chelan,WA,77200,69.4841,0.0170184,0.198711
2020-12-14,36099,Seneca,NY,34016,43.7999,0.017004,0.0581236
2020-12-14,30081,Ravalli,MT,43806,32.9469,0.017004,0.159334
2020-12-14,51001,Accomack,VA,32316,33.5913,0.0169843,0.236052
2020-12-14,29089,Howard,MO,10001,8.75051,0.0169811,0.209344
2020-12-14,36075,Oswego,NY,117124,128.627,0.0169729,0.0684534
2020-12-14,29087,Holt,MO,4403,2.84027,0.0169529,0.255222
2020-12-14,30079,Prairie,MT,1077,0.109723,0.0169505,0.388718
2020-12-14,01109,Pike,AL,33114,38.1786,0.0169493,0.204394
2020-12-14,27139,Scott,MN,149013,108.008,0.0169202,0.220537
2020-12-14,38081,Sargent,ND,3898,1.34521,0.0169075,0.297885
2020-12-14,19169,Story,IA,97117,70.5268,0.0168936,0.273541
2020-12-14,02240,Southeast Fairbanks,AK,6893,6.90372,0.0168533,0.144571
2020-12-14,23031,York,ME,207641,252.442,0.0168462,0.0604134
2020-12-14,01037,Coosa,AL,10663,10.6854,0.0168375,0.155669
2020-12-14,19043,Clayton,IA,17549,18.9639,0.0168327,0.256607
2020-12-14,13183,Long,GA,19559,21.2951,0.0168081,0.0842414
2020-12-14,17071,Henderson,IL,6646,8.58412,0.0168029,0.173353
2020-12-14,38057,Mercer,ND,8187,8.84109,0.0167976,0.353367
2020-12-14,16083,Twin Falls,ID,86878,66.3098,0.0167957,0.313086
2020-12-14,41047,Marion,OR,347818,329.688,0.0167883,0.11257
2020-12-14,19053,Decatur,IA,7870,8.90809,0.0167385,0.171786
2020-12-14,48457,Tyler,TX,21672,15.5821,0.0167368,0.12218
2020-12-14,51670,Hopewell,VA,22529,29.6528,0.0167296,0.124907
2020-12-14,12015,Charlotte,FL,188910,214.164,0.0167101,0.123721
2020-12-14,02090,Fairbanks North Star,AK,96849,63.4603,0.0167093,0.128368
2020-12-14,13303,Washington,GA,20374,20.1937,0.0167007,0.232712
2020-12-14,26133,Osceola,MI,23460,18.0859,0.0166999,0.106093
2020-12-14,51770,Roanoke City,VA,99143,107.588,0.0166844,0.162051
2020-12-14,26073,Isabella,MI,69872,56.9084,0.0166815,0.145327
2020-12-14,19071,Fremont,IA,6960,5.39252,0.0166775,0.214061
2020-12-14,19127,Marshall,IA,39369,30.0503,0.0166769,0.400305
2020-12-14,51073,Gloucester,VA,37348,37.4895,0.0166726,0.0695708
2020-12-14,13039,Camden,GA,54666,67.021,0.0166677,0.151085
2020-12-14,30005,Blaine,MT,6681,4.5346,0.0166554,0.301394
2020-12-14,48347,Nacogdoches,TX,65204,62.3468,0.0166229,0.168599
2020-12-14,13131,Grady,GA,24633,26.7382,0.0165977,0.185233
2020-12-14,48447,Throckmorton,TX,1501,2.52349,0.0165973,0.119942
2020-12-14,26025,Calhoun,MI,134159,82.7442,0.0165892,0.178375
2020-12-14,48429,Stephens,TX,9366,4.37686,0.0165765,0.211285
2020-12-14,30099,Teton,MT,6147,6.14916,0.0165529,0.161864
2020-12-14,23005,Cumberland,ME,295003,345.491,0.0165496,0.0715138
2020-12-14,29207,Stoddard,MO,29025,16.2471,0.0165366,0.240461
2020-12-14,12061,Indian River,FL,159923,215.745,0.0165248,0.137014
2020-12-14,42103,Pike,PA,55809,60.9465,0.0165041,0.11144
2020-12-14,54067,Nicholas,WV,24496,25.7948,0.0165032,0.0699465
2020-12-14,48155,Foard,TX,1155,1.09424,0.0164929,0.192801
2020-12-14,24003,Anne Arundel,MD,579234,644.749,0.0164911,0.135705
2020-12-14,05089,Marion,AR,16694,17.3853,0.0164857,0.116173
2020-12-14,48499,Wood,TX,45539,38.6559,0.0164807,0.149035
2020-12-14,51013,Arlington,VA,236842,276.333,0.0164523,0.138287
2020-12-14,26127,Oceana,MI,26467,17.762,0.0164458,0.182549
2020-12-14,46097,Miner,SD,2216,2.13879,0.0164271,0.3444
2020-12-14,16037,Custer,ID,4315,2.69296,0.0163984,0.156921
2020-12-14,19133,Monona,IA,8615,5.60246,0.016395,0.2119
2020-12-14,06057,Nevada,CA,99755,94.479,0.0163818,0.0745971
2020-12-14,08119,Teller,CO,25388,13.7942,0.0163505,0.115515
2020-12-14,48201,Harris,TX,4.71332e+06,4587.84,0.0163337,0.181458
2020-12-14,48203,Harrison,TX,66553,52.9522,0.0163111,0.130448
2020-12-14,27077,Lake of the Woods,MN,3740,2.43315,0.0162894,0.116845
2020-12-14,27019,Carver,MN,105089,66.3902,0.0162646,0.182236
2020-12-14,48051,Burleson,TX,18443,15.9454,0.0162553,0.177181
2020-12-14,51147,Prince Edward,VA,22802,34.4434,0.0162502,0.161222
2020-12-14,26155,Shiawassee,MI,68122,64.8098,0.0162474,0.137793
2020-12-14,29185,St. Clair,MO,9397,8.40792,0.0162458,0.159601
2020-12-14,34003,Bergen,NJ,932202,1022.68,0.0162417,0.301658
2020-12-14,13009,Baldwin,GA,44890,57.6904,0.016239,0.25804
2020-12-14,16057,Latah,ID,40108,28.3407,0.0162337,0.179497
2020-12-14,37063,Durham,NC,321488,312.175,0.0162091,0.152972
2020-12-14,31171,Thomas,NE,722,0.71731,0.0162087,0.198045
2020-12-14,36061,New York City,NY,8.33682e+06,9443.01,0.0162074,0.29725
2020-12-14,30073,Pondera,MT,5911,4.64039,0.0161998,0.215872
2020-12-14,20075,Hamilton,KS,2539,2.23878,0.0161974,0.247137
2020-12-14,36007,Broome,NY,190488,232.32,0.016191,0.109559
2020-12-14,55011,Buffalo,WI,13031,11.8378,0.0161809,0.240741
2020-12-14,30095,Stillwater,MT,9642,5.62647,0.0161699,0.184993
2020-12-14,27053,Hennepin,MN,1.26584e+06,883.533,0.016127,0.213551
2020-12-14,29065,Dent,MO,15573,15.3386,0.0161219,0.146264
2020-12-14,12099,Palm Beach,FL,1.49677e+06,1488.57,0.0161161,0.189135
2020-12-14,12001,Alachua,FL,269043,260.063,0.0161153,0.188448
2020-12-14,37073,Gates,NC,11562,10.8834,0.0161112,0.0917859
2020-12-14,56035,Sublette,WY,9831,7.57973,0.0160922,0.190315
2020-12-14,27153,Todd,MN,24664,12.0601,0.0160851,0.287029
2020-12-14,18087,LaGrange,IN,39614,32.3541,0.0160696,0.159853
2020-12-14,08035,Douglas,CO,351154,308.445,0.0160514,0.133641
2020-12-14,26117,Montcalm,MI,63888,37.7237,0.0160398,0.136302
2020-12-14,37175,Transylvania,NC,34385,34.8597,0.0160314,0.0761048
2020-12-14,48449,Titus,TX,32750,48.3401,0.0160136,0.275139
2020-12-14,48467,Van Zandt,TX,56590,39.059,0.0160047,0.147007
2020-12-14,13095,Dougherty,GA,87956,78.5472,0.0160036,0.282634
2020-12-14,19145,Page,IA,15107,9.22361,0.0159938,0.29851
2020-12-14,19105,Jones,IA,20681,17.2114,0.0159785,0.425743
2020-12-14,26051,Gladwin,MI,25449,22.6021,0.0159578,0.137029
2020-12-14,19139,Muscatine,IA,42664,33.2787,0.0159421,0.310322
2020-12-14,13071,Colquitt,GA,45600,47.482,0.0159216,0.260636
2020-12-14,36105,Sullivan,NY,75432,92.6138,0.0159215,0.19297
2020-12-14,26089,Leelanau,MI,21761,15.0461,0.0158962,0.0845135
2020-12-14,31013,Box Butte,NE,10783,9.48776,0.0158893,0.215829
2020-12-14,12087,Monroe,FL,74228,57.8514,0.0158872,0.190589
2020-12-14,37129,New Hanover,NC,234473,232.067,0.0158842,0.125071
2020-12-14,48021,Bastrop,TX,88723,69.7504,0.0158796,0.150108
2020-12-14,31049,Deuel,NE,1794,3.05311e-15,0.0158778,0.113226
2020-12-14,26065,Ingham,MI,292406,190.173,0.0158733,0.133155
2020-12-14,29205,Shelby,MO,5930,3.86342,0.0158699,0.165713
2020-12-14,38035,Grand Forks,ND,69451,35.2582,0.0158679,0.391521
2020-12-14,53001,Adams,WA,19983,15.5847,0.0158488,0.261599
2020-12-14,46073,Jerauld,SD,2013,0.32136,0.0158306,0.458344
2020-12-14,48073,Cherokee,TX,52646,32.9139,0.0158129,0.21331
2020-12-14,51145,Powhatan,VA,29652,39.0592,0.0157685,0.0809117
2020-12-14,12111,St. Lucie,FL,328297,347.032,0.0157668,0.143911
2020-12-14,55037,Florence,WI,4295,2.77768,0.0157549,0.314615
2020-12-14,51187,Warren,VA,40164,39.97,0.0157516,0.106758
2020-12-14,21061,Edmonson,KY,12150,9.13284,0.0157508,0.140065
2020-12-14,26055,Grand Traverse,MI,93088,68.7562,0.0157248,0.0939365
2020-12-14,08069,Larimer,CO,356899,261.858,0.0157245,0.124937
2020-12-14,48453,Travis,TX,1.27395e+06,1233.2,0.0157088,0.143038
2020-12-14,27039,Dodge,MN,20934,11.0774,0.0157045,0.166777
2020-12-14,27097,Morrison,MN,33386,16.2521,0.0156953,0.256296
2020-12-14,16077,Power,ID,7681,5.2627,0.015691,0.237408
2020-12-14,21055,Crittenden,KY,8806,6.74072,0.0156678,0.119852
2020-12-14,17019,Champaign,IL,209689,197.016,0.0156464,0.194033
2020-12-14,48373,Polk,TX,51353,40.3744,0.0156435,0.148749
2020-12-14,51041,Chesterfield,VA,352802,366.026,0.0156416,0.122561
2020-12-14,19185,Wayne,IA,6441,5.39208,0.0156272,0.187295
2020-12-14,38087,Slope,ND,750,0.192252,0.0156186,0.110056
2020-12-14,53041,Lewis,WA,80707,80.3039,0.0156071,0.0896265
2020-12-14,38099,Walsh,ND,10641,11.0511,0.0156041,0.437988
2020-12-14,26099,Macomb,MI,873972,562.457,0.0155971,0.203327
2020-12-14,31185,York,NE,13679,8.86871,0.0155932,0.279413
2020-12-14,12055,Highlands,FL,106221,97.0911,0.0155738,0.149529
2020-12-14,53023,Garfield,WA,2225,3.51545,0.0155658,0.117314
2020-12-14,45081,Saluda,SC,20473,21.8369,0.0155512,0.177611
2020-12-14,42115,Susquehanna,PA,40328,44.3975,0.0155291,0.083208
2020-12-14,06045,Mendocino,CA,86749,73.4271,0.0155214,0.0807199
2020-12-14,37053,Currituck,NC,27763,20.7078,0.0155158,0.0661865
2020-12-14,48125,Dickens,TX,2211,1.75387,0.0155116,0.188046
2020-12-14,37039,Cherokee,NC,28612,32.4217,0.0155036,0.133175
2020-12-14,16029,Caribou,ID,7155,11.808,0.0154998,0.238496
2020-12-14,56031,Platte,WY,8393,4.64147,0.0154597,0.155411
2020-12-14,31019,Buffalo,NE,49659,35.3618,0.0154513,0.271646
2020-12-14,31063,Frontier,NE,2627,2.65122,0.0154497,0.164918
2020-12-14,20039,Decatur,KS,2827,0.10639,0.0154474,0.264018
2020-12-14,29125,Maries,MO,8697,8.63519,0.0154456,0.175333
2020-12-14,19037,Chickasaw,IA,11933,9.434,0.015445,0.283884
2020-12-14,36111,Ulster,NY,177573,182.793,0.0154429,0.133853
2020-12-14,22071,Orleans,LA,390144,367.742,0.0154402,0.262397
2020-12-14,29155,Pemiscot,MO,15805,12.4992,0.01542,0.282836
2020-12-14,12127,Volusia,FL,553284,550.43,0.0154111,0.130801
2020-12-14,26045,Eaton,MI,110268,82.6645,0.0154039,0.128111
2020-12-14,38007,Billings,ND,928,0.194336,0.0153672,0.149697
2020-12-14,51570,Colonial Heights,VA,17370,14.5521,0.0153264,0.121141
2020-12-14,26067,Ionia,MI,64697,55.3856,0.0153195,0.156008
2020-12-14,20203,Wichita,KS,2119,0.320089,0.0153186,0.278278
2020-12-14,48413,Schleicher,TX,2793,2.96675,0.0153134,0.266241
2020-12-14,27079,Le Sueur,MN,28887,17.0705,0.0153038,0.199182
2020-12-14,16007,Bear Lake,ID,6125,5.50593,0.0152987,0.141174
2020-12-14,16047,Gooding,ID,15179,10.7825,0.0152719,0.257448
2020-12-14,30023,Deer Lodge,MT,9140,9.27174,0.015269,0.305259
2020-12-14,48477,Washington,TX,35882,28.3848,0.0152365,0.146556
2020-12-14,24045,Wicomico,MD,103609,110.884,0.015232,0.151921
2020-12-14,17115,Macon,IL,104009,85.372,0.015229,0.224844
2020-12-14,37131,Northampton,NC,19483,20.7029,0.0151863,0.178196
2020-12-14,35023,Hidalgo,NM,4198,3.61803,0.0151769,0.167749
2020-12-14,12075,Levy,FL,41503,43.6296,0.0151496,0.144712
2020-12-14,12021,Collier,FL,384902,364.009,0.0151341,0.199329
2020-12-14,08111,San Juan,CO,728,0.0928743,0.0150897,0.123323
2020-12-14,48159,Franklin,TX,10725,10.3064,0.0150721,0.135615
2020-12-14,26053,Gogebic,MI,13975,1.2074,0.015063,0.21162
2020-12-14,12085,Martin,FL,161000,147.721,0.0150605,0.167726
2020-12-14,33007,Coos,NH,31563,39.5957,0.0150333,0.0488027
2020-12-14,51095,James City,VA,76523,79.6119,0.0150296,0.0819107
2020-12-14,08007,Archuleta,CO,14029,12.6605,0.0150285,0.0966941
2020-12-14,12115,Sarasota,FL,433742,413.731,0.0150053,0.138793
2020-12-14,08033,Dolores,CO,2055,0.472197,0.0149782,0.0698241
2020-12-14,16053,Jerome,ID,24412,15.5717,0.0149774,0.313665
2020-12-14,24031,Montgomery,MD,1.05069e+06,1039.69,0.014972,0.158235
2020-12-14,38065,Oliver,ND,1959,1.43942,0.0149706,0.220094
2020-12-14,01035,Conecuh,AL,12067,9.01155,0.01497,0.246408
2020-12-14,51083,Halifax,VA,33911,43.0896,0.0149502,0.100276
2020-12-14,29009,Barry,MO,35789,27.6114,0.0148971,0.170484
2020-12-14,29109,Lawrence,MO,38355,31.2463,0.014885,0.199224
2020-12-14,36095,Schoharie,NY,30999,29.3385,0.0148617,0.0476056
2020-12-14,13259,Stewart,GA,6621,5.76904,0.014859,0.379879
2020-12-14,38089,Stark,ND,31489,20.1871,0.0148516,0.370751
2020-12-14,24019,Dorchester,MD,31929,26.8725,0.0148284,0.130157
2020-12-14,12117,Seminole,FL,471826,404.971,0.0147839,0.127785
2020-12-14,51131,Northampton,VA,11710,15.538,0.0147679,0.171166
2020-12-14,46007,Bennett,SD,3365,1.81778,0.0147467,0.359219
2020-12-14,26123,Newaygo,MI,48980,36.0491,0.0147375,0.136293
2020-12-14,09013,Tolland,CT,150721,121.32,0.0147234,0.10257
2020-12-14,20207,Woodson,KS,3138,2.13055,0.0147112,0.11339
2020-12-14,19177,Van Buren,IA,7044,5.39586,0.0147038,0.21654
2020-12-14,48053,Burnet,TX,48155,35.1468,0.0147032,0.14212
2020-12-14,29203,Shannon,MO,8166,5.22628,0.0146819,0.170958
2020-12-14,51109,Louisa,VA,37591,45.6101,0.0146777,0.0748274
2020-12-14,26037,Clinton,MI,79595,52.2126,0.014672,0.147825
2020-12-14,56045,Weston,WY,6927,7.89384,0.0146559,0.203563
2020-12-14,36097,Schuyler,NY,17807,19.308,0.0146383,0.0693583
2020-12-14,48123,DeWitt,TX,20160,15.3306,0.0146295,0.267967
2020-12-14,27143,Sibley,MN,14865,11.3621,0.0146119,0.199323
2020-12-14,24013,Carroll,MD,168447,132.794,0.0146088,0.10073
2020-12-14,55135,Waupaca,WI,50990,47.0351,0.0146072,0.295004
2020-12-14,27169,Winona,MN,50484,32.6717,0.0146012,0.209371
2020-12-14,20109,Logan,KS,2794,0.959347,0.0145655,0.312266
2020-12-14,31175,Valley,NE,4158,3.06434,0.0145538,0.181279
2020-12-14,27071,Koochiching,MN,12229,6.63887,0.0145225,0.131355
2020-12-14,29111,Lewis,MO,9776,9.88426,0.0144973,0.182829
2020-12-14,26111,Midland,MI,83156,67.0355,0.0144909,0.144305
2020-12-14,29181,Ripley,MO,13288,11.5879,0.0144831,0.171823
2020-12-14,51107,Loudoun,VA,413538,390.495,0.0144761,0.119039
2020-12-14,27047,Freeborn,MN,30281,23.4862,0.0144566,0.195907
2020-12-14,55025,Dane,WI,546695,395.827,0.0144515,0.2
2020-12-14,30057,Madison,MT,8600,6.6017,0.0144361,0.195753
2020-12-14,51063,Floyd,VA,15749,17.066,0.0144244,0.0956843
2020-12-14,26163,Wayne,MI,1.74934e+06,1161.93,0.014408,0.203519
2020-12-14,51117,Mecklenburg,VA,30587,35.1158,0.0143814,0.147263
2020-12-14,13051,Chatham,GA,289430,291.096,0.0143353,0.166138
2020-12-14,51079,Greene,VA,19819,21.7551,0.014329,0.084754
2020-12-14,53051,Pend Oreille,WA,13724,10.145,0.0143115,0.0988471
2020-12-14,53017,Douglas,WA,43429,35.0341,0.0142884,0.189645
2020-12-14,38049,McHenry,ND,5745,4.51781,0.0142766,0.269027
2020-12-14,31059,Fillmore,NE,5462,2.14151,0.0142281,0.229646
2020-12-14,48057,Calhoun,TX,21290,12.3897,0.014217,0.214057
2020-12-14,24510,Baltimore City,MD,593490,528.085,0.0142067,0.179832
2020-12-14,16013,Blaine,ID,23021,5.98768,0.0141953,0.314007
2020-12-14,37189,Watauga,NC,56177,52.0731,0.0141918,0.136279
2020-12-14,41049,Morrow,OR,11603,7.96782,0.014176,0.202957
2020-12-14,27117,Pipestone,MN,9126,3.00128,0.0141724,0.286713
2020-12-14,51199,York,VA,68280,55.9731,0.01417,0.0667756
2020-12-14,48055,Caldwell,TX,43664,30.3232,0.014167,0.199019
2020-12-14,33003,Carroll,NH,48910,38.8804,0.0141632,0.0497755
2020-12-14,31031,Cherry,NE,5689,0.913527,0.0141608,0.133742
2020-12-14,12029,Dixie,FL,16826,17.2562,0.0141331,0.221293
2020-12-14,56009,Converse,WY,13822,9.77211,0.0141294,0.175487
2020-12-14,51057,Essex,VA,10953,11.4894,0.0141169,0.103716
2020-12-14,31085,Hayes,NE,922,1.22456,0.0141039,0.171871
2020-12-14,56011,Crook,WY,7584,3.90112,0.0140585,0.158011
2020-12-14,21075,Fulton,KY,5969,4.78984,0.0140552,0.186512
2020-12-14,51175,Southampton,VA,17631,17.1767,0.0140491,0.22462
2020-12-14,29017,Bollinger,MO,12133,7.72631,0.0140447,0.266111
2020-12-14,36017,Chenango,NY,47207,47.9454,0.0140335,0.0740499
2020-12-14,51137,Orange,VA,37051,39.9211,0.0140247,0.0800086
2020-12-14,19067,Floyd,IA,15642,10.5658,0.0140195,0.268211
2020-12-14,13197,Marion,GA,8359,6.43371,0.0139942,0.148178
2020-12-14,26137,Otsego,MI,24668,14.1522,0.0139733,0.144123
2020-12-14,39075,Holmes,OH,43960,29.0206,0.0139699,0.135705
2020-12-14,19095,Iowa,IA,16184,9.74783,0.0139239,0.235161
2020-12-14,30039,Granite,MT,3379,3.88529,0.0138943,0.15919
2020-12-14,35027,Lincoln,NM,19572,15.1634,0.0138922,0.157042
2020-12-14,51710,Norfolk,VA,242742,269.968,0.0138891,0.115963
2020-12-14,26125,Oakland,MI,1.25758e+06,768.65,0.0138845,0.182499
2020-12-14,38061,Mountrail,ND,10545,5.66883,0.0138819,0.330657
2020-12-14,45019,Charleston,SC,411406,335.527,0.0138769,0.219246
2020-12-14,45053,Jasper,SC,30073,31.177,0.0138664,0.157297
2020-12-14,19011,Benton,IA,25645,15.3361,0.0138497,0.260505
2020-12-14,19019,Buchanan,IA,21175,14.622,0.013839,0.224392
2020-12-14,48161,Freestone,TX,19717,10.552,0.013837,0.162954
2020-12-14,34035,Somerset,NJ,328934,292.04,0.0137997,0.205953
2020-12-14,33005,Cheshire,NH,76085,53.3742,0.0137955,0.0455283
2020-12-14,21007,Ballard,KY,7888,5.38218,0.0137912,0.0917488
2020-12-14,26019,Benzie,MI,17766,12.0991,0.0137891,0.108134
2020-12-14,08057,Jackson,CO,1392,0.75583,0.0137768,0.0667739
2020-12-14,06093,Siskiyou,CA,43539,24.6276,0.0137685,0.0725429
2020-12-14,27121,Pope,MN,11249,5.40285,0.0137439,0.181588
2020-12-14,48061,Cameron,TX,423163,288.812,0.0137418,0.270848
2020-12-14,55137,Waushara,WI,24443,17.0685,0.0137386,0.26953
2020-12-14,19017,Bremer,IA,25062,19.0713,0.0137128,0.306124
2020-12-14,02016,Aleutians West,AK,5634,5.4504,0.0136909,0.0822898
2020-12-14,23001,Androscoggin,ME,108277,117.3,0.0136811,0.0647032
2020-12-14,36039,Greene,NY,47188,59.9926,0.0136787,0.0824956
2020-12-14,51099,King George,VA,26836,30.2552,0.0136695,0.0815094
2020-12-14,46107,Potter,SD,2153,2.77982,0.0136618,0.476234
2020-12-14,27081,Lincoln,MN,5639,3.36569,0.0136368,0.236121
2020-12-14,24005,Baltimore,MD,827370,654.946,0.0135997,0.154599
2020-12-14,37137,Pamlico,NC,12726,8.55683,0.0135937,0.126667
2020-12-14,48285,Lavaca,TX,20154,13.0533,0.0135904,0.304993
2020-12-14,34019,Hunterdon,NJ,124371,112.254,0.013566,0.130823
2020-12-14,13263,Talbot,GA,6195,5.76904,0.0135571,0.178051
2020-12-14,48007,Aransas,TX,23510,22.7178,0.013557,0.105885
2020-12-14,38027,Eddy,ND,2287,1.8267,0.01354,0.509244
2020-12-14,36045,Jefferson,NY,109834,99.8143,0.0135399,0.0386705
2020-12-14,26113,Missaukee,MI,15118,10.9951,0.0135392,0.0900998
2020-12-14,37055,Dare,NC,37009,42.1469,0.0135159,0.0789831
2020-12-14,29153,Ozark,MO,9174,7.83939,0.0135146,0.132515
2020-12-14,48119,Delta,TX,5331,4.82968,0.0135078,0.0908696
2020-12-14,51157,Rappahannock,VA,7370,7.33406,0.0135042,0.069059
2020-12-14,27057,Hubbard,MN,21491,11.7031,0.0134799,0.189013
2020-12-14,31125,Nance,NE,3519,1.63521,0.0134626,0.306475
2020-12-14,27013,Blue Earth,MN,67653,46.7728,0.013451,0.223112
